long,long,long,long,float,float,float,flags,long,
5225,248,4,0,-4889.45947266,-1032.19702148,548.742614746,0x0,0,
5226,248,5,0,-4921.50683594,-1008.36938477,544.825805664,0x0,0,
5227,248,6,0,-4947.078125,-972.248168945,540.6875,0x0,0,
5228,248,7,0,-4958.19775391,-914.929931641,543.602722168,0x0,0,
5229,248,8,0,-4965.83007813,-901.94708252,543.602722168,0x0,0,
5230,248,9,0,-4986.74755859,-874.940856934,527.603088379,0x0,0,
5231,248,10,0,-5022.90869141,-831.947631836,507.319335938,0x0,0,
5232,248,11,0,-5044.82861328,-796.85333252,507.127502441,0x0,0,
5233,248,12,0,-5065.35791016,-752.370605469,496.43939209,0x0,0,
5234,248,13,0,-5133.87255859,-744.011657715,483.1925354,0x0,0,
5235,248,14,0,-5195.49121094,-746.506774902,483.299743652,0x0,0,
5236,248,15,0,-5303.10742187,-788.937561035,492.619354248,0x0,0,
5237,248,16,0,-5474.70751953,-994.181335449,460.445251465,0x0,0,
5238,248,17,0,-5639.33056641,-1133.47521973,456.647125244,0x0,0,
5239,248,18,0,-5681.99072266,-1300.74084473,455.508148193,0x0,0,
5240,248,19,0,-5537.00585938,-1506.2701416,475.703338623,0x0,0,
5241,248,20,0,-5417.84912109,-1588.21228027,521.536804199,0x0,0,
5242,248,21,0,-5323.66748047,-1641.5098877,547.661193848,0x0,0,
5243,248,22,0,-5004.90283203,-1663.15600586,558.208740234,0x0,0,
5244,248,23,0,-4867.11962891,-1644.2947998,559.354614258,0x0,0,
5245,248,24,0,-4569.76171875,-1640.43188477,559.325622559,0x0,0,
5246,248,25,0,-4444.5859375,-1597.86560059,520.804504395,0x0,0,
5247,248,26,0,-4358.48876953,-1500.28063965,474.068695068,0x0,0,
5248,248,27,0,-4318.33496094,-1352.35681152,447.739593506,0x0,0,
5249,248,28,0,-4262.10205078,-1223.25732422,407.05581665,0x0,0,
5250,248,29,0,-4190.11816406,-1084.39404297,307.293609619,0x0,0,
5251,248,30,0,-4125.5078125,-938.673095703,200.523864746,0x0,0,
5252,248,31,0,-4035.10083008,-866.422668457,103.088653564,0x0,0,
5253,248,32,0,-3833.5859375,-896.037841797,23.742641449,0x0,0,
5254,248,33,0,-3772.96411133,-875.882019043,25.9208621979,0x0,0,
5255,248,34,0,-3732.91723633,-860.819580078,14.684132576,0x0,0,
5256,248,35,0,-3703.47192383,-855.988098145,14.3182268143,0x0,0,
5257,248,36,0,-3650.66577148,-843.417724609,17.6833324432,0x0,0,
5258,248,37,0,-3533.11645508,-902.919372559,17.0271244049,0x0,0,
5259,248,38,0,-3416.46118164,-992.657043457,16.8923416138,0x0,0,
5260,248,39,0,-3197.26123047,-1056.54321289,18.3118858337,0x0,0,
5261,248,40,0,-3128.14379883,-1131.2355957,22.7106075287,0x0,0,
5262,248,41,0,-3041.17163086,-1205.43225098,20.5639247894,0x0,0,
5263,248,42,0,-2897.18847656,-1367.86279297,21.1737709045,0x0,0,
5264,248,43,0,-2707.04125977,-1447.69189453,20.884141922,0x0,0,
5265,248,44,0,-2557.5793457,-1647.43737793,19.3688049316,0x0,0,
5266,248,45,0,-2078.54785156,-1632.01464844,68.1088256836,0x0,0,
5267,248,46,0,-1862.72045898,-1534.51965332,79.6186828613,0x0,0,
5268,248,47,0,-1806.95422363,-1411.08398438,84.3295669556,0x0,0,
5269,248,48,0,-1593.32385254,-1168.95483398,102.279243469,0x0,0,
5270,248,49,0,-1400.94360352,-1050.0078125,19.3307285309,0x0,0,
5271,248,50,0,-1133.39318848,-797.425292969,17.1305351257,0x0,0,
5272,248,51,0,-966.033203125,-596.051757813,18.04570961,0x0,0,
5273,248,52,0,-888.017822266,-535.153015137,15.7064733505,0x0,0,
5274,248,53,0,-780.058410645,-532.44708252,28.4465579987,0x0,0,
5275,248,54,0,-736.312561035,-524.231262207,34.2942123413,0x0,0,
5276,248,55,0,-714.90032959,-517.099304199,29.738899231,0x0,0,
5277,248,56,0,-714.080383301,-515.08203125,26.9166812897,0x0,0,
5278,248,57,0,-723.16418457,-573.387023926,33.6666679382,0x0,0,
5279,248,58,0,-741.059997559,-679.202697754,19.1111164093,0x0,0,
5280,248,59,0,-692.276245117,-787.030761719,46.6666946411,0x0,0,
5281,248,60,0,-696.708862305,-893.062988281,46.1666755676,0x0,0,
5282,248,61,0,-598.587219238,-948.623474121,60.8055915833,0x0,0,
5283,248,62,0,-564.732727051,-1059.77758789,70.5555953979,0x0,0,
5284,248,63,0,-593.620117188,-1199.8404541,70.4722595215,0x0,0,
5285,248,64,0,-557.149291992,-1293.97351074,88.1667480469,0x0,0,
5286,248,65,0,-500.374664307,-1406.52966309,95.4722900391,0x0,0,
5287,248,66,0,-461.973205566,-1508.66174316,92.1111450195,0x0,0,
5288,248,67,0,-404.697265625,-1585.45532227,92.0556182861,0x0,0,
5289,248,68,0,-286.391265869,-1634.83032227,129.305618286,0x0,0,
5290,248,69,0,-220.154403687,-1723.64733887,154.777923584,0x0,0,
5291,248,70,0,-137.635635376,-1759.47192383,183.333633423,0x0,0,
5292,248,71,0,-2.67502188683,-1911.79431152,207.750137329,0x0,0,
5293,248,72,0,73.710723877,-1980.98156738,211.055938721,0x0,0,
5294,248,73,0,193.15007019,-2040.17541504,206.222335815,0x0,0,
5295,248,74,0,251.003692627,-2036.02819824,205.916885376,0x0,0,
5296,248,75,0,283.577270508,-2002.80773926,195.694549561,0x0,0,
5309,249,0,0,-10632.4140625,1036.24804688,34.9215698242,0x0,0,
5310,249,1,0,-10617.4150391,1050.85827637,43.8260040283,0x0,0,
5311,249,2,0,-10576.3417969,1058.85571289,56.5908470154,0x0,0,
5312,249,3,0,-10527.8886719,1023.30969238,73.7330627441,0x0,0,
5313,249,4,0,-10485.7421875,940.599304199,76.0083999634,0x0,0,
5314,249,5,0,-10372.234375,866.704345703,56.9438476563,0x0,0,
5315,249,6,0,-10300.4833984,799.159790039,61.7144775391,0x0,0,
5316,249,7,0,-10264.8691406,706.492370605,43.7733421326,0x0,0,
5317,249,8,0,-10218.2685547,629.082885742,35.7810935974,0x0,0,
5318,249,9,0,-10171.4042969,550.620544434,34.9725456238,0x0,0,
5319,249,10,0,-10109.4267578,464.843414307,37.2503242493,0x0,0,
5320,249,11,0,-10080.9677734,327.84463501,37.2503242493,0x0,0,
5321,249,12,0,-10131.9550781,152.082351685,37.2503242493,0x0,0,
5322,249,13,0,-10100.5761719,-1.09516096115,37.2503242493,0x0,0,
5323,249,14,0,-10006.0,-154.123153687,37.2503242493,0x0,0,
5324,249,15,0,-9979.36035156,-356.19229126,37.2503242493,0x0,0,
5325,249,16,0,-9883.5703125,-536.904968262,37.2503242493,0x0,0,
5326,249,17,0,-9893.1328125,-692.297729492,37.2503242493,0x0,0,
5327,249,18,0,-9941.8125,-820.84552002,37.2503242493,0x0,0,
5328,249,19,0,-9976.36328125,-1075.58056641,43.5713996887,0x0,0,
5329,249,20,0,-9987.625,-1329.74743652,43.5713996887,0x0,0,
5330,249,21,0,-9970.27539063,-1472.0435791,43.5713996887,0x0,0,
5331,249,22,0,-9874.33789063,-1596.8458252,38.0714187622,0x0,0,
5332,249,23,0,-9840.62207031,-1760.94018555,80.8769989014,0x0,0,
5333,249,24,0,-9643.51171875,-1852.78369141,70.6764602661,0x0,0,
5334,249,25,0,-9571.09667969,-1977.03125,85.1344451904,0x0,0,
5335,249,26,0,-9553.66894531,-2100.14160156,112.875106812,0x0,0,
5336,249,27,0,-9472.90527344,-2145.22363281,102.851478577,0x0,0,
5337,249,28,0,-9427.59863281,-2204.2668457,82.2774963379,0x0,0,
5338,249,29,0,-9433.01660156,-2238.35205078,70.2894439697,0x0,0,
5342,250,0,0,-10632.4580078,1036.71813965,35.0011329651,0x0,0,
5343,250,1,0,-10610.1865234,1060.04064941,44.3467750549,0x0,0,
5344,250,2,0,-10622.3535156,1129.04248047,60.1920928955,0x0,0,
5345,250,3,0,-10691.4736328,1162.12524414,64.3233795166,0x0,0,
5346,250,4,0,-10776.1953125,1112.50891113,56.6659698486,0x0,0,
5347,250,5,0,-10850.8720703,938.011291504,56.6854438782,0x0,0,
5348,250,6,0,-10873.2998047,776.925109863,65.7014846802,0x0,0,
5349,250,7,0,-10859.6132813,595.586608887,99.2025527954,0x0,0,
5350,250,8,0,-10773.7783203,283.520843506,107.369102478,0x0,0,
5351,250,9,0,-10782.9824219,-61.9601783752,115.980232239,0x0,0,
5352,250,10,0,-10918.9921875,-364.299713135,122.257987976,0x0,0,
5353,250,11,0,-10933.1201172,-715.248046875,137.091384888,0x0,0,
5354,250,12,0,-10791.9921875,-976.279968262,138.45262146,0x0,0,
5355,250,13,0,-10611.6142578,-1150.95861816,90.9247360229,0x0,0,
5356,250,14,0,-10547.8300781,-1189.34008789,64.7024841309,0x0,0,
5357,250,15,0,-10512.2753906,-1225.4810791,51.7650146484,0x0,0,
5358,250,16,0,-10515.7851563,-1262.25085449,42.6766014099,0x0,0,
5451,252,0,0,-10515.7851563,-1262.25085449,42.7877120972,0x0,0,
5450,252,1,0,-10512.2753906,-1225.4810791,51.7650146484,0x0,0,
5449,252,2,0,-10523.7363281,-1181.29663086,73.952507019,0x0,0,
5448,252,3,0,-10528.8828125,-1095.97229004,128.341445923,0x0,0,
5447,252,4,0,-10606.7470703,-973.248901367,141.563995361,0x0,0,
5446,252,5,0,-10800.0996094,-792.106750488,134.026580811,0x0,0,
5445,252,6,0,-10934.7998047,-521.489379883,133.119125366,0x0,0,
5444,252,7,0,-10808.9326172,-129.355682373,113.841407776,0x0,0,
5443,252,8,0,-10532.2802734,227.146591187,107.369102478,0x0,0,
5442,252,9,0,-10379.8242188,671.440124512,110.035919189,0x0,0,
5441,252,10,0,-10356.3056641,922.190551758,92.9917297363,0x0,0,
5440,252,11,0,-10416.2080078,1061.11779785,74.5116729736,0x0,0,
5439,252,12,0,-10520.2695313,1087.07653809,68.0514907837,0x0,0,
5438,252,13,0,-10595.8134766,1062.18029785,53.3050613403,0x0,0,
5437,252,14,0,-10632.2246094,1035.65136719,35.112247467,0x0,0,
5452,253,0,0,-987.965270996,-545.681335449,0.0,0x0,0,
5453,253,1,0,-1009.58288574,-599.492858887,0.0,0x0,0,
5454,253,2,0,-1089.33361816,-664.171142578,0.0,0x0,0,
5455,253,3,0,-1279.7557373,-747.652770996,0.0,0x0,0,
5456,253,4,0,-1454.67248535,-882.466247559,0.0,0x0,0,
5457,253,5,0,-1619.95275879,-920.410827637,0.0,0x0,0,
5458,253,6,0,-1793.7890625,-887.410949707,0.0,0x0,0,
5459,253,7,0,-2030.45837402,-854.173522949,0.0,0x0,0,
5460,253,8,0,-2456.67993164,-852.293945313,0.0,0x0,0,
5461,253,9,0,-2694.04125977,-716.803161621,0.0,0x0,0,
5462,253,10,0,-2773.01196289,-527.732543945,0.0,0x0,0,
5463,253,11,0,-2926.75537109,-400.073669434,0.0,0x0,0,
5464,253,12,0,-3187.81396484,-353.158050537,0.0,0x0,0,
5465,253,13,0,-3453.14379883,-524.118408203,0.0,0x0,0,
5466,253,14,0,-3627.80712891,-622.528015137,0.0,0x0,0,
5467,253,15,0,-3748.31420898,-536.681213379,0.0,0x0,0,
5468,253,16,0,-3678.0078125,-402.735351563,0.0,0x0,0,
5469,253,17,0,-3534.52050781,-377.929351807,0.0,0x0,0,
5470,253,18,0,-3292.87133789,-500.407989502,0.0,0x0,0,
5471,253,19,0,-3073.75292969,-701.558166504,0.0,0x0,0,
5472,253,20,0,-2758.58813477,-812.729370117,0.0,0x0,0,
5473,253,21,0,-2455.80859375,-859.330749512,0.0,0x0,0,
5474,253,22,0,-1975.79736328,-876.63293457,0.0,0x0,0,
5475,253,23,0,-1829.51977539,-746.967102051,0.0,0x0,0,
5476,253,24,0,-1697.64416504,-658.35168457,0.0,0x0,0,
5477,253,25,0,-1557.36437988,-626.151672363,0.0,0x0,0,
5478,253,26,0,-1410.98693848,-528.563476563,0.0,0x0,0,
5479,253,27,0,-1265.82580566,-493.881622314,0.0,0x0,0,
5480,253,28,0,-1139.73132324,-480.99621582,0.0,0x0,0,
5481,253,29,0,-1035.89172363,-499.33682251,0.0,0x0,0,
5511,254,0,0,-9433.01660156,-2238.35205078,70.2894439697,0x0,0,
5510,254,1,0,-9477.70214844,-2251.07421875,87.1941833496,0x0,0,
5509,254,2,0,-9533.08007813,-2219.3059082,105.601486206,0x0,0,
5508,254,3,0,-9574.45996094,-2105.27661133,98.4307174683,0x0,0,
5507,254,4,0,-9562.38183594,-1971.5234375,87.4955596924,0x0,0,
5506,254,5,0,-9665.92480469,-1832.13256836,89.8709716797,0x0,0,
5505,254,6,0,-9842.10449219,-1767.63769531,87.6548538208,0x0,0,
5504,254,7,0,-9895.43652344,-1557.67150879,88.3770980835,0x0,0,
5503,254,8,0,-9977.6171875,-1366.02392578,82.3492355347,0x0,0,
5502,254,9,0,-9984.8515625,-1105.19055176,81.099281311,0x0,0,
5501,254,10,0,-9899.45410156,-687.526062012,90.8615036011,0x0,0,
5500,254,11,0,-9978.90917969,-362.956817627,79.7782821655,0x0,0,
5499,254,12,0,-10014.8144531,-133.363388062,70.5549850464,0x0,0,
5498,254,13,0,-10129.5595703,70.3522109985,48.8336982727,0x0,0,
5497,254,14,0,-10080.9677734,327.84463501,49.1114463806,0x0,0,
5496,254,15,0,-10172.0976563,539.489807129,46.7503242493,0x0,0,
5495,254,16,0,-10184.8212891,742.62487793,42.7725105286,0x0,0,
5494,254,17,0,-10248.6884766,924.478759766,60.0233421326,0x0,0,
5493,254,18,0,-10374.4150391,1052.40869141,52.0946044922,0x0,0,
5492,254,19,0,-10482.6611328,1095.91015625,61.8605613708,0x0,0,
5491,254,20,0,-10566.8193359,1084.17211914,54.2853012085,0x0,0,
5490,254,21,0,-10617.4150391,1050.85827637,43.8260040283,0x0,0,
5489,254,22,0,-10632.4140625,1036.24804688,34.9215698242,0x0,0,
5512,255,0,0,-10631.7626953,1036.30297852,35.3475227356,0x0,0,
5513,255,1,0,-10619.9404297,1067.14355469,44.3278503418,0x0,0,
5514,255,2,0,-10644.1953125,1136.7520752,62.219959259,0x0,0,
5515,255,3,0,-10698.5048828,1187.5625,71.5419769287,0x0,0,
5516,255,4,0,-10789.3642578,1326.6529541,43.3709983826,0x0,0,
5517,255,5,0,-10880.1298828,1395.30285645,52.7092285156,0x0,0,
5518,255,6,0,-10922.2109375,1518.43774414,58.9050483704,0x0,0,
5519,255,7,0,-10954.3173828,1719.81445312,56.8754692078,0x0,0,
5520,255,8,0,-11115.9267578,1844.62304688,57.6039428711,0x0,0,
5521,255,9,0,-11287.8964844,1865.65539551,49.4514694214,0x0,0,
5522,255,10,0,-11469.8457031,1741.88696289,36.340045929,0x0,0,
5523,255,11,0,-11627.1884766,1599.51074219,29.9602870941,0x0,0,
5524,255,12,0,-11726.1259766,1431.79455566,18.871509552,0x0,0,
5525,255,13,0,-11722.9560547,1227.45812988,18.871509552,0x0,0,
5526,255,14,0,-11763.6640625,1020.97491455,18.871509552,0x0,0,
5527,255,15,0,-11900.9658203,867.112976074,18.871509552,0x0,0,
5528,255,16,0,-12047.2089844,811.377502441,18.871509552,0x0,0,
5529,255,17,0,-12190.8876953,580.356018066,18.871509552,0x0,0,
5530,255,18,0,-12299.3505859,433.062408447,18.871509552,0x0,0,
5531,255,19,0,-12448.2011719,354.259216309,18.871509552,0x0,0,
5532,255,20,0,-12651.1298828,352.635192871,18.871509552,0x0,0,
5533,255,21,0,-12881.5751953,506.150817871,18.871509552,0x0,0,
5534,255,22,0,-13049.0800781,588.349914551,18.871509552,0x0,0,
5535,255,23,0,-13174.7939453,749.724975586,18.871509552,0x0,0,
5536,255,24,0,-13294.7783203,800.716430664,18.871509552,0x0,0,
5537,255,25,0,-13523.9521484,789.916687012,17.8883247375,0x0,0,
5538,255,26,0,-13672.3408203,715.659423828,17.8883247375,0x0,0,
5539,255,27,0,-13860.8681641,687.591796875,20.6383266449,0x0,0,
5540,255,28,0,-14036.8134766,559.097900391,43.9716796875,0x0,0,
5541,255,29,0,-14158.3486328,413.655700684,102.221717834,0x0,0,
5542,255,30,0,-14248.7802734,403.040466309,120.666191101,0x0,0,
5543,255,31,0,-14361.6376953,417.994049072,87.9937286377,0x0,0,
5544,255,32,0,-14453.6074219,450.451599121,42.7663116455,0x0,0,
5545,255,33,0,-14473.9384766,465.657989502,37.9575119019,0x0,0,
5579,256,0,0,-14473.9384766,465.657989502,37.9575119019,0x0,0,
5578,256,1,0,-14453.6074219,450.451599121,42.7663116455,0x0,0,
5577,256,2,0,-14367.5576172,453.165374756,49.8270874023,0x0,0,
5576,256,3,0,-14232.1240234,608.494689941,58.9717903137,0x0,0,
5575,256,4,0,-14082.3466797,632.783630371,44.6384315491,0x0,0,
5574,256,5,0,-13934.2519531,723.923156738,23.8050346375,0x0,0,
5573,256,6,0,-13663.1611328,734.112365723,34.2494506836,0x0,0,
5572,256,7,0,-13523.5322266,809.303649902,40.6383285522,0x0,0,
5571,256,8,0,-13294.7783203,800.716430664,39.9270782471,0x0,0,
5570,256,9,0,-13137.4287109,584.44921875,37.1215171814,0x0,0,
5569,256,10,0,-12872.2851563,526.692199707,38.5968513489,0x0,0,
5568,256,11,0,-12651.1298828,352.635192871,39.0659751892,0x0,0,
5567,256,12,0,-12448.2011719,354.259216309,40.8159751892,0x0,0,
5566,256,13,0,-12299.3505859,433.062408447,37.4548683167,0x0,0,
5565,256,14,0,-12136.0107422,620.706481934,31.982629776,0x0,0,
5564,256,15,0,-11900.4863281,792.328918457,27.538187027,0x0,0,
5563,256,16,0,-11822.6376953,1007.7744751,31.7048511505,0x0,0,
5562,256,17,0,-11826.6083984,1275.73254395,18.871509552,0x0,0,
5561,256,18,0,-11757.0722656,1517.23632813,32.0381851196,0x0,0,
5560,256,19,0,-11557.9990234,1700.98583984,45.071434021,0x0,0,
5559,256,20,0,-11358.8271484,1737.27478027,51.2568016052,0x0,0,
5558,256,21,0,-11254.0908203,1629.81188965,94.0904464722,0x0,0,
5557,256,22,0,-11171.2519531,1389.67150879,114.992881775,0x0,0,
5556,256,23,0,-10993.6630859,1299.91125488,62.3479270935,0x0,0,
5555,256,24,0,-10931.1650391,1079.94897461,56.6536865234,0x0,0,
5554,256,25,0,-10796.2021484,1014.16448975,52.4543647766,0x0,0,
5553,256,26,0,-10673.7851563,1037.66662598,40.9864501953,0x0,0,
5552,256,27,0,-10631.7626953,1036.30297852,35.3475227356,0x0,0,
5580,257,0,0,-9434.74316406,-2238.51953125,69.1792831421,0x0,0,
5581,257,1,0,-9455.70703125,-2251.84130859,78.6628417969,0x0,0,
5582,257,2,0,-9504.85351563,-2242.48876953,99.7844696045,0x0,0,
5583,257,3,0,-9559.421875,-2183.51904297,107.848808289,0x0,0,
5584,257,4,0,-9591.50195313,-2090.71704102,82.260269165,0x0,0,
5585,257,5,0,-9584.61914063,-1941.47570801,79.0910263062,0x0,0,
5586,257,6,0,-9704.23144531,-1891.21142578,62.3466796875,0x0,0,
5587,257,7,0,-9766.63867188,-1810.99401855,67.0970993042,0x0,0,
5588,257,8,0,-9923.73925781,-1697.34362793,82.0617523193,0x0,0,
5589,257,9,0,-10007.3857422,-1567.90515137,109.702346802,0x0,0,
5590,257,10,0,-10091.2451172,-1355.82275391,108.632896423,0x0,0,
5591,257,11,0,-10174.9873047,-1233.20959473,109.75227356,0x0,0,
5592,257,12,0,-10292.9960938,-1170.67089844,112.250442505,0x0,0,
5593,257,13,0,-10419.3017578,-1153.16625977,96.1038818359,0x0,0,
5594,257,14,0,-10493.9160156,-1197.70715332,63.0635032654,0x0,0,
5595,257,15,0,-10513.0732422,-1240.10131836,48.1927452087,0x0,0,
5596,257,16,0,-10515.6386719,-1262.7890625,42.6570777893,0x0,0,
5613,258,0,0,-10515.6386719,-1262.7890625,42.6570777893,0x0,0,
5612,258,1,0,-10513.0732422,-1240.10131836,48.1927452087,0x0,0,
5611,258,2,0,-10481.90625,-1167.99804688,74.341293335,0x0,0,
5610,258,3,0,-10421.9042969,-1135.93127441,96.1038818359,0x0,0,
5609,258,4,0,-10317.0566406,-1148.28674316,119.27822876,0x0,0,
5608,258,5,0,-10165.0302734,-1215.66101074,103.196769714,0x0,0,
5607,258,6,0,-10069.2626953,-1350.40979004,108.632896423,0x0,0,
5606,258,7,0,-10015.2451172,-1563.13671875,109.702346802,0x0,0,
5605,258,8,0,-9899.59179688,-1767.60632324,91.3395462036,0x0,0,
5604,258,9,0,-9739.72851563,-1954.51062012,131.152786255,0x0,0,
5603,258,10,0,-9591.50195313,-2090.71704102,123.343658447,0x0,0,
5602,258,11,0,-9463.02636719,-2140.97265625,105.987770081,0x0,0,
5601,258,12,0,-9423.36230469,-2199.52685547,84.718421936,0x0,0,
5600,258,13,0,-9434.74316406,-2238.51953125,69.1792831421,0x0,0,
5614,259,0,0,-10515.1386719,-1261.36474609,42.7136650085,0x0,0,
5615,259,1,0,-10522.0556641,-1221.06408691,48.8644981384,0x0,0,
5616,259,2,0,-10561.2314453,-1183.1184082,61.915309906,0x0,0,
5617,259,3,0,-10673.8408203,-1167.83227539,87.7821121216,0x0,0,
5618,259,4,0,-10737.5439453,-1102.33215332,104.757110596,0x0,0,
5619,259,5,0,-10805.4882813,-887.995910645,121.438858032,0x0,0,
5620,259,6,0,-10842.9013672,-649.919555664,121.008163452,0x0,0,
5621,259,7,0,-10908.8330078,-503.57043457,119.478530884,0x0,0,
5622,259,8,0,-11074.7080078,-413.075286865,121.905601501,0x0,0,
5623,259,9,0,-11248.4482422,-373.318725586,124.220741272,0x0,0,
5624,259,10,0,-11392.6376953,-287.358795166,119.699691772,0x0,0,
5625,259,11,0,-11532.6464844,-182.8828125,85.2076339722,0x0,0,
5626,259,12,0,-11585.7988281,87.8862838745,87.9689712524,0x0,0,
5627,259,13,0,-11695.2578125,222.371795654,86.3746337891,0x0,0,
5628,259,14,0,-11941.2890625,330.775787354,71.3259811401,0x0,0,
5629,259,15,0,-12152.0566406,359.291717529,24.9424686432,0x0,0,
5630,259,16,0,-12391.9492188,334.100006104,7.71592092514,0x0,0,
5631,259,17,0,-12637.7324219,395.113555908,21.3270397186,0x0,0,
5632,259,18,0,-12893.7861328,422.33215332,111.354980469,0x0,0,
5633,259,19,0,-13160.2998047,302.48638916,90.5601730347,0x0,0,
5634,259,20,0,-13314.1865234,97.9094009399,37.1908226013,0x0,0,
5635,259,21,0,-13442.7822266,92.572593689,32.4642066956,0x0,0,
5636,259,22,0,-13562.7138672,85.215171814,46.0954322815,0x0,0,
5637,259,23,0,-13633.7226563,72.2367630005,84.6531906128,0x0,0,
5638,259,24,0,-13767.8232422,22.5562076569,122.906547546,0x0,0,
5639,259,25,0,-13952.4970703,80.1817474365,91.5815811157,0x0,0,
5640,259,26,0,-14038.9130859,246.782440186,90.2950744629,0x0,0,
5641,259,27,0,-14213.9736328,261.921722412,116.812576294,0x0,0,
5642,259,28,0,-14332.1699219,320.744750977,127.590316772,0x0,0,
5643,259,29,0,-14378.4423828,402.375335693,98.3065719604,0x0,0,
5644,259,30,0,-14442.4013672,442.213775635,52.7234191895,0x0,0,
5645,259,31,0,-14473.3457031,465.120452881,37.9006500244,0x0,0,
5677,260,0,0,-14473.3457031,465.120452881,37.9006500244,0x0,0,
5676,260,1,0,-14422.1259766,448.270843506,44.6678886414,0x0,0,
5675,260,2,0,-14329.5039063,498.888519287,45.1678009033,0x0,0,
5674,260,3,0,-14146.8291016,679.604125977,60.7848587036,0x0,0,
5673,260,4,0,-13920.2509766,712.426025391,60.451625824,0x0,0,
5672,260,5,0,-13679.7753906,628.205383301,55.6840133667,0x0,0,
5671,260,6,0,-13549.4189453,343.938201904,143.446914673,0x0,0,
5670,260,7,0,-13336.5371094,221.901855469,106.181037903,0x0,0,
5669,260,8,0,-13122.7558594,319.5703125,97.0677566528,0x0,0,
5668,260,9,0,-12866.125,322.078887939,111.354980469,0x0,0,
5667,260,10,0,-12391.9492188,334.100006104,34.6603813171,0x0,0,
5666,260,11,0,-12152.0566406,359.291717529,46.1924934387,0x0,0,
5665,260,12,0,-11916.6230469,232.139755249,82.3815917969,0x0,0,
5664,260,13,0,-11811.2548828,12.3069658279,92.7913360596,0x0,0,
5663,260,14,0,-11564.4941406,-212.133132935,93.9854736328,0x0,0,
5662,260,15,0,-11427.8447266,-263.438598633,119.699691772,0x0,0,
5661,260,16,0,-11264.1708984,-396.217010498,131.915252686,0x0,0,
5660,260,17,0,-11103.1611328,-462.874572754,113.40561676,0x0,0,
5659,260,18,0,-11063.2568359,-669.292663574,116.672988892,0x0,0,
5658,260,19,0,-10990.9785156,-854.630126953,103.002403259,0x0,0,
5657,260,20,0,-11003.8359375,-1024.83361816,134.244628906,0x0,0,
5656,260,21,0,-10842.8095703,-1161.70983887,115.896026611,0x0,0,
5655,260,22,0,-10656.3847656,-1154.61669922,103.004379272,0x0,0,
5654,260,23,0,-10561.2314453,-1183.1184082,73.8042221069,0x0,0,
5653,260,24,0,-10522.0556641,-1221.06408691,48.8644981384,0x0,0,
5652,260,25,0,-10515.1386719,-1261.36474609,42.7136650085,0x0,0,
5678,261,0,0,-10515.1826172,-1262.27111816,42.7272148132,0x0,0,
5679,261,1,0,-10513.7392578,-1239.91430664,50.4608650208,0x0,0,
5680,261,2,0,-10476.7617187,-1202.54418945,74.7091827393,0x0,0,
5681,261,3,0,-10431.5263672,-1216.02600098,110.180900574,0x0,0,
5682,261,4,0,-10414.1035156,-1333.08813477,139.308563232,0x0,0,
5683,261,5,0,-10416.5693359,-1460.92492676,143.290863037,0x0,0,
5684,261,6,0,-10461.9921875,-1639.17150879,140.335021973,0x0,0,
5685,261,7,0,-10428.6708984,-1982.71569824,140.335021973,0x0,0,
5686,261,8,0,-10559.4589844,-2135.9621582,140.335021973,0x0,0,
5687,261,9,0,-10541.0058594,-2371.78442383,111.557350159,0x0,0,
5688,261,10,0,-10512.5761719,-2565.4934082,85.8074569702,0x0,0,
5689,261,11,0,-10488.0048828,-2777.73046875,83.4742126465,0x0,0,
5690,261,12,0,-10600.7763672,-2936.46655273,81.9741592407,0x0,0,
5691,261,13,0,-10803.8837891,-2997.19726563,70.3353652954,0x0,0,
5692,261,14,0,-10973.3486328,-3106.17529297,70.3353652954,0x0,0,
5693,261,15,0,-11133.9814453,-3305.07397461,78.6687164307,0x0,0,
5694,261,16,0,-11151.3310547,-3397.63769531,93.3354110718,0x0,0,
5695,261,17,0,-11112.4589844,-3435.37426758,80.1965408325,0x0,0,
5713,262,0,0,-11112.4589844,-3435.37426758,80.1965408325,0x0,0,
5712,262,1,0,-11071.9013672,-3467.51879883,83.5854415894,0x0,0,
5711,262,2,0,-11001.4951172,-3413.55200195,73.7242965698,0x0,0,
5710,262,3,0,-11013.3408203,-3285.01489258,70.3353652954,0x0,0,
5709,262,4,0,-10961.3535156,-3121.21044922,71.0305709839,0x0,0,
5708,262,5,0,-10803.8837891,-2997.19726563,75.2799530029,0x0,0,
5707,262,6,0,-10600.7763672,-2936.46655273,89.2519989014,0x0,0,
5706,262,7,0,-10488.0048828,-2777.73046875,91.5575942993,0x0,0,
5705,262,8,0,-10463.8779297,-2566.50170898,100.390846252,0x0,0,
5704,262,9,0,-10555.9638672,-2355.44873047,117.112930298,0x0,0,
5703,262,10,0,-10559.4589844,-2135.9621582,145.085083008,0x0,0,
5702,262,11,0,-10428.6708984,-1982.71569824,148.779495239,0x0,0,
5701,262,12,0,-10444.4775391,-1630.48828125,148.807296753,0x0,0,
5700,262,13,0,-10466.1835938,-1473.39648438,156.06880188,0x0,0,
5699,262,14,0,-10545.59375,-1388.83898926,139.308563232,0x0,0,
5698,262,15,0,-10555.1142578,-1316.16650391,66.5143814087,0x0,0,
5697,262,16,0,-10515.1826172,-1262.27111816,42.7272148132,0x0,0,
